make,model,year,engine_fuel_type,engine_hp,engine_cylinders,transmission_type,driven_wheels,number_of_doors,market_category,vehicle_size,vehicle_style,highway_mpg,city_mpg,popularity,msrp,price_flag_suspicious,car_age,is_electric
Mercedes-Benz,300-Class,1992,regular unleaded,177.0,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,18.0,15,617,2282,False,25,False
Mercedes-Benz,300-Class,1992,regular unleaded,158.0,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23.0,18,617,2000,True,25,False
Mercedes-Benz,300-Class,1993,regular unleaded,177.0,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Wagon,19.0,15,617,2544,False,24,False
Mercedes-Benz,300-Class,1993,regular unleaded,217.0,6,AUTOMATIC,rear wheel drive,2,Luxury,Midsize,Coupe,22.0,17,617,2397,False,24,False
Mercedes-Benz,300-Class,1993,diesel,121.0,5,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,30.0,23,617,2000,True,24,False
Mercedes-Benz,300-Class,1993,regular unleaded,228.0,6,MANUAL,rear wheel drive,2,"Luxury,Performance",Compact,Convertible,21.0,14,617,4174,False,24,False
Mercedes-Benz,300-Class,1993,regular unleaded,217.0,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,22.0,17,617,2187,False,24,False
Mercedes-Benz,300-Class,1993,diesel,148.0,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,22.0,18,617,2729,False,24,False
Mercedes-Benz,300-Class,1993,regular unleaded,177.0,6,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,19.0,15,617,2433,False,24,False
Mercedes-Benz,300-Class,1993,regular unleaded,194.0,6,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,23.0,17,617,2247,False,24,False
Mercedes-Benz,300-Class,1993,regular unleaded,228.0,6,AUTOMATIC,rear wheel drive,4,Luxury,Large,Sedan,18.0,14,617,2540,False,24,False
Mitsubishi,3000GT,1997,regular unleaded,218.0,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23.0,17,436,3941,False,20,False
Mitsubishi,3000GT,1997,regular unleaded,161.0,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22.0,17,436,3295,False,20,False
Mitsubishi,3000GT,1997,regular unleaded,320.0,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22.0,16,436,6008,False,20,False
Mitsubishi,3000GT,1998,regular unleaded,320.0,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22.0,16,436,6710,False,19,False
Mitsubishi,3000GT,1998,regular unleaded,161.0,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22.0,17,436,3701,False,19,False
Mitsubishi,3000GT,1998,regular unleaded,218.0,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23.0,17,436,4671,False,19,False
Mitsubishi,3000GT,1999,regular unleaded,218.0,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,23.0,17,436,5306,False,18,False
Mitsubishi,3000GT,1999,regular unleaded,320.0,6,MANUAL,all wheel drive,2,"Hatchback,Factory Tuner,Performance",Compact,2dr Hatchback,22.0,16,436,7600,False,18,False
Mitsubishi,3000GT,1999,regular unleaded,161.0,6,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,22.0,17,436,4090,False,18,False
Chrysler,300,2015,regular unleaded,300.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,37570,False,2,False
Chrysler,300,2015,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,Sedan,31.0,19,1013,31695,False,2,False
Chrysler,300,2015,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,Sedan,31.0,19,1013,38070,False,2,False
Chrysler,300,2015,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,44895,False,2,False
Chrysler,300,2015,regular unleaded,300.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31.0,19,1013,35070,False,2,False
Chrysler,300,2015,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31.0,19,1013,42395,False,2,False
Chrysler,300,2015,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,34195,False,2,False
Chrysler,300,2015,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,40570,False,2,False
Chrysler,300,2016,regular unleaded,300.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,38095,False,1,False
Chrysler,300,2016,regular unleaded,300.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31.0,19,1013,35595,False,1,False
Chrysler,300,2016,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,45190,False,1,False
Chrysler,300,2016,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,Sedan,31.0,19,1013,32260,False,1,False
Chrysler,300,2016,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,37755,False,1,False
Chrysler,300,2016,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,41055,False,1,False
Chrysler,300,2016,regular unleaded,300.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31.0,19,1013,36090,False,1,False
Chrysler,300,2016,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,31.0,19,1013,42690,False,1,False
Chrysler,300,2016,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,Sedan,31.0,19,1013,38555,False,1,False
Chrysler,300,2016,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,Sedan,31.0,19,1013,35255,False,1,False
Chrysler,300,2016,regular unleaded,300.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,38590,False,1,False
Chrysler,300,2016,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,34760,False,1,False
Chrysler,300,2017,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,41135,False,0,False
Chrysler,300,2017,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,45270,False,0,False
Chrysler,300,2017,regular unleaded,300.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,38670,False,0,False
Chrysler,300,2017,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30.0,19,1013,38635,False,0,False
Chrysler,300,2017,regular unleaded,300.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30.0,19,1013,36170,False,0,False
Chrysler,300,2017,regular unleaded,300.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,38175,False,0,False
Chrysler,300,2017,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Unlabeled,Large,Sedan,30.0,19,1013,32340,False,0,False
Chrysler,300,2017,regular unleaded,292.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30.0,19,1013,42770,False,0,False
Chrysler,300,2017,regular unleaded,292.0,6,AUTOMATIC,all wheel drive,4,Unlabeled,Large,Sedan,27.0,18,1013,34840,False,0,False
Chrysler,300,2017,regular unleaded,300.0,6,AUTOMATIC,rear wheel drive,4,Performance,Large,Sedan,30.0,19,1013,35675,False,0,False
Chrysler,300M,2002,premium unleaded (required),250.0,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24.0,16,1013,32065,False,15,False
Chrysler,300M,2002,premium unleaded (required),250.0,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,24.0,16,1013,28540,False,15,False
Chrysler,300M,2003,premium unleaded (required),255.0,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25.0,16,1013,32315,False,14,False
Chrysler,300M,2003,regular unleaded,250.0,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25.0,16,1013,28885,False,14,False
Chrysler,300M,2004,regular unleaded,250.0,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25.0,16,1013,29185,False,13,False
Chrysler,300M,2004,premium unleaded (required),255.0,6,AUTOMATIC,front wheel drive,4,Performance,Large,Sedan,25.0,16,1013,32615,False,13,False
Nissan,300ZX,1994,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22.0,16,2009,2847,False,23,False
Nissan,300ZX,1994,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,16,2009,2488,False,23,False
Nissan,300ZX,1994,regular unleaded,300.0,6,MANUAL,rear wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,22.0,16,2009,2683,False,23,False
Nissan,300ZX,1994,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,16,2009,2553,False,23,False
Nissan,300ZX,1995,regular unleaded,300.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,16,2009,3049,False,22,False
Nissan,300ZX,1995,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,17,2009,2774,False,22,False
Nissan,300ZX,1995,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,17,2009,2702,False,22,False
Nissan,300ZX,1995,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22.0,17,2009,3101,False,22,False
Nissan,300ZX,1996,regular unleaded,300.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,16,2009,3510,False,21,False
Nissan,300ZX,1996,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,17,2009,3107,False,21,False
Nissan,300ZX,1996,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Convertible,22.0,17,2009,3624,False,21,False
Nissan,300ZX,1996,regular unleaded,222.0,6,MANUAL,rear wheel drive,2,Performance,Compact,Coupe,22.0,17,2009,3185,False,21,False
Mazda,323,1992,regular unleaded,82.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33.0,25,586,2000,True,25,False
Mazda,323,1993,regular unleaded,82.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33.0,25,586,2000,True,24,False
Mazda,323,1993,regular unleaded,82.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,32.0,24,586,2000,True,24,False
Mazda,323,1994,regular unleaded,82.0,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,33.0,25,586,2000,True,23,False
Mercedes-Benz,350-Class,1990,diesel,134.0,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23.0,19,617,2144,False,27,False
Mercedes-Benz,350-Class,1990,diesel,134.0,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23.0,19,617,2098,False,27,False
Mercedes-Benz,350-Class,1991,diesel,134.0,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23.0,19,617,2178,False,26,False
Mercedes-Benz,350-Class,1991,diesel,134.0,6,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Large,Sedan,23.0,19,617,2311,False,26,False
Nissan,350Z,2007,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,36550,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,41250,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24.0,17,2009,30600,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24.0,17,2009,37100,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25.0,18,2009,27900,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25.0,18,2009,32700,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,40250,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,35550,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25.0,18,2009,36100,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24.0,17,2009,33200,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,37900,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25.0,18,2009,29600,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,25.0,18,2009,38070,False,10,False
Nissan,350Z,2007,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,38900,False,10,False
Nissan,350Z,2008,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24.0,17,2009,33840,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,38630,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,39630,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24.0,17,2009,37740,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,41980,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,36280,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25.0,18,2009,36740,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,40980,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,25.0,18,2009,38680,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25.0,18,2009,28510,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25.0,18,2009,30210,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,24.0,17,2009,31210,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,25.0,18,2009,33340,False,9,False
Nissan,350Z,2008,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,37280,False,9,False
Nissan,350Z,2009,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,41570,False,8,False
Nissan,350Z,2009,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,36870,False,8,False
Nissan,350Z,2009,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,42570,False,8,False
Nissan,350Z,2009,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,37870,False,8,False
Nissan,350Z,2009,regular unleaded,306.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,39220,False,8,False
Nissan,350Z,2009,regular unleaded,306.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,23.0,17,2009,40220,False,8,False
Ferrari,360,2002,premium unleaded (required),400.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15.0,10,2774,160829,False,15,False
Ferrari,360,2002,premium unleaded (required),400.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15.0,10,2774,140615,False,15,False
Ferrari,360,2002,premium unleaded (required),400.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15.0,10,2774,150694,False,15,False
Ferrari,360,2002,premium unleaded (required),400.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15.0,10,2774,170829,False,15,False
Ferrari,360,2003,premium unleaded (required),400.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15.0,10,2774,165986,False,14,False
Ferrari,360,2003,premium unleaded (required),400.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15.0,10,2774,154090,False,14,False
Ferrari,360,2003,premium unleaded (required),400.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15.0,10,2774,143860,False,14,False
Ferrari,360,2003,premium unleaded (required),400.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15.0,10,2774,176287,False,14,False
Ferrari,360,2004,premium unleaded (required),400.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15.0,10,2774,157767,False,13,False
Ferrari,360,2004,premium unleaded (required),425.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,Factory Tuner,High-Performance",Compact,Coupe,15.0,10,2774,187124,False,13,False
Ferrari,360,2004,premium unleaded (required),400.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Coupe,15.0,10,2774,147332,False,13,False
Ferrari,360,2004,premium unleaded (required),400.0,8,MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15.0,10,2774,169900,False,13,False
Ferrari,360,2004,premium unleaded (required),400.0,8,AUTOMATED_MANUAL,rear wheel drive,2,"Exotic,High-Performance",Compact,Convertible,15.0,10,2774,180408,False,13,False
Nissan,370Z,2015,premium unleaded (required),350.0,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26.0,19,2009,46790,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,48100,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,18,2009,29990,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25.0,18,2009,41820,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,19,2009,31290,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,19,2009,34870,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,18,2009,33570,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25.0,18,2009,46570,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,18,2009,37970,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,18,2009,37070,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25.0,18,2009,49400,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,45270,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,19,2009,39270,False,2,False
Nissan,370Z,2015,premium unleaded (required),350.0,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26.0,18,2009,45490,False,2,False
Nissan,370Z,2015,premium unleaded (required),350.0,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26.0,18,2009,41990,False,2,False
Nissan,370Z,2015,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,19,2009,38370,False,2,False
Nissan,370Z,2015,premium unleaded (required),350.0,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26.0,19,2009,43290,False,2,False
Nissan,370Z,2016,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Convertible,25.0,18,2009,41820,False,1,False
Nissan,370Z,2016,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,48100,False,1,False
Nissan,370Z,2016,premium unleaded (required),350.0,6,AUTOMATIC,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26.0,19,2009,43290,False,1,False
Nissan,370Z,2016,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,19,2009,39270,False,1,False
Nissan,370Z,2016,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,19,2009,34870,False,1,False
Nissan,370Z,2016,premium unleaded (required),350.0,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26.0,18,2009,41990,False,1,False
Nissan,370Z,2016,premium unleaded (required),332.0,6,AUTOMATIC,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,19,2009,38370,False,1,False
Nissan,370Z,2016,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Convertible,24.0,17,2009,45270,False,1,False
Nissan,370Z,2016,premium unleaded (required),350.0,6,MANUAL,rear wheel drive,2,"Factory Tuner,High-Performance",Compact,Coupe,26.0,18,2009,45490,False,1,False
Nissan,370Z,2016,premium unleaded (required),332.0,6,MANUAL,rear wheel drive,2,High-Performance,Compact,Coupe,26.0,18,2009,29990,False,1,False
